A2C_Box2D(
  (net): Sequential(
    (0): Linear(in_features=8, out_features=128, bias=True)
    (1): ReLU()
  )
  (policy): Sequential(
    (0): Linear(in_features=128, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=4, bias=True)
  )
  (value): Sequential(
    (0): Linear(in_features=128, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=1, bias=True)
  )
)
11246: done 100 games, mean reward -192.412, speed 2366.26 f/s
11260: done 101 games, mean reward -195.170, speed 1646.90 f/s
11314: done 102 games, mean reward -195.424, speed 1580.35 f/s
11532: done 103 games, mean reward -194.669, speed 2220.90 f/s
11626: done 104 games, mean reward -195.628, speed 2306.17 f/s
11721: done 105 games, mean reward -195.116, speed 2079.15 f/s
11792: done 106 games, mean reward -195.538, speed 2077.10 f/s
11807: done 107 games, mean reward -195.977, speed 2580.90 f/s
11925: done 108 games, mean reward -195.349, speed 2109.91 f/s
12173: done 109 games, mean reward -195.596, speed 2334.29 f/s
12251: done 110 games, mean reward -196.305, speed 2715.28 f/s
12267: done 111 games, mean reward -196.766, speed 2495.50 f/s
12300: done 112 games, mean reward -196.826, speed 1138.80 f/s
12441: done 113 games, mean reward -197.270, speed 2068.92 f/s
12479: done 114 games, mean reward -195.632, speed 1804.80 f/s
12538: done 115 games, mean reward -197.759, speed 2829.06 f/s
12947: done 116 games, mean reward -200.311, speed 2364.48 f/s
13038: done 117 games, mean reward -203.353, speed 2648.25 f/s
13076: done 118 games, mean reward -205.183, speed 1573.69 f/s
13197: done 119 games, mean reward -207.946, speed 2160.71 f/s
13218: done 120 games, mean reward -208.069, speed 2713.67 f/s
13251: done 121 games, mean reward -206.845, speed 1764.22 f/s
13517: done 122 games, mean reward -208.270, speed 2338.55 f/s
13567: done 123 games, mean reward -208.321, speed 2280.36 f/s
13608: done 124 games, mean reward -206.873, speed 1578.30 f/s
13650: done 125 games, mean reward -208.077, speed 2001.99 f/s
13691: done 126 games, mean reward -207.111, speed 1984.91 f/s
13816: done 127 games, mean reward -209.223, speed 2277.59 f/s
13911: done 128 games, mean reward -206.995, speed 2226.08 f/s
13983: done 129 games, mean reward -206.569, speed 2051.28 f/s
14025: done 130 games, mean reward -205.598, speed 2055.94 f/s
14088: done 131 games, mean reward -206.344, speed 1508.26 f/s
14099: done 132 games, mean reward -206.236, speed 935.66 f/s
14120: done 133 games, mean reward -207.190, speed 2565.92 f/s
14632: done 134 games, mean reward -203.291, speed 2656.29 f/s
14780: done 135 games, mean reward -202.843, speed 2200.59 f/s
14797: done 136 games, mean reward -202.937, speed 1295.03 f/s
14841: done 137 games, mean reward -201.486, speed 2983.68 f/s
14868: done 138 games, mean reward -203.368, speed 1038.33 f/s
14979: done 139 games, mean reward -202.063, speed 2142.16 f/s
15077: done 140 games, mean reward -201.215, speed 2499.30 f/s
15295: done 141 games, mean reward -199.688, speed 2416.44 f/s
15357: done 142 games, mean reward -198.891, speed 2426.47 f/s
15456: done 143 games, mean reward -202.381, speed 1704.13 f/s
15488: done 144 games, mean reward -199.781, speed 1360.34 f/s
15527: done 145 games, mean reward -198.122, speed 2218.37 f/s
15540: done 146 games, mean reward -197.551, speed 2590.06 f/s
15573: done 147 games, mean reward -197.475, speed 1694.21 f/s
15651: done 148 games, mean reward -197.296, speed 1880.83 f/s
15691: done 149 games, mean reward -195.855, speed 2104.25 f/s
15817: done 150 games, mean reward -196.077, speed 2288.66 f/s
15823: done 151 games, mean reward -194.718, speed 2492.65 f/s
15832: done 152 games, mean reward -194.527, speed 1729.13 f/s
15915: done 153 games, mean reward -194.388, speed 2108.58 f/s
15986: done 154 games, mean reward -194.464, speed 2436.55 f/s
16012: done 155 games, mean reward -191.778, speed 1237.20 f/s
16337: done 156 games, mean reward -191.961, speed 2702.41 f/s
16487: done 157 games, mean reward -191.902, speed 2544.69 f/s
16571: done 158 games, mean reward -194.416, speed 2047.82 f/s
16577: done 159 games, mean reward -191.971, speed 2232.00 f/s
16612: done 160 games, mean reward -191.782, speed 2384.44 f/s
16624: done 161 games, mean reward -187.192, speed 2681.07 f/s
17064: done 162 games, mean reward -186.477, speed 2294.60 f/s
17096: done 163 games, mean reward -189.209, speed 1869.33 f/s
17190: done 164 games, mean reward -187.015, speed 2238.54 f/s
17293: done 165 games, mean reward -184.738, speed 2235.83 f/s
17320: done 166 games, mean reward -185.346, speed 2158.72 f/s
17348: done 167 games, mean reward -185.913, speed 2218.75 f/s
17368: done 168 games, mean reward -189.183, speed 2543.70 f/s
17401: done 169 games, mean reward -187.357, speed 1832.74 f/s
17736: done 170 games, mean reward -187.402, speed 2603.50 f/s
17890: done 171 games, mean reward -187.660, speed 2454.12 f/s
17983: done 172 games, mean reward -189.322, speed 1759.15 f/s
18114: done 173 games, mean reward -189.477, speed 2630.46 f/s
18919: done 174 games, mean reward -189.905, speed 2659.11 f/s
19063: done 175 games, mean reward -193.105, speed 2293.62 f/s
19121: done 176 games, mean reward -192.576, speed 1843.61 f/s
19139: done 177 games, mean reward -192.927, speed 1277.86 f/s
19183: done 178 games, mean reward -195.262, speed 2480.87 f/s
19486: done 179 games, mean reward -193.239, speed 2031.45 f/s
19584: done 180 games, mean reward -193.413, speed 2170.64 f/s
19665: done 181 games, mean reward -191.369, speed 2428.72 f/s
19759: done 182 games, mean reward -191.615, speed 2123.52 f/s
19992: done 183 games, mean reward -191.203, speed 2346.49 f/s
20002: done 184 games, mean reward -191.363, speed 2165.47 f/s
20013: done 185 games, mean reward -194.011, speed 1701.54 f/s
20035: done 186 games, mean reward -191.179, speed 1763.12 f/s
20047: done 187 games, mean reward -187.451, speed 1510.19 f/s
20253: done 188 games, mean reward -188.580, speed 2188.38 f/s
20278: done 189 games, mean reward -191.012, speed 2697.23 f/s
20407: done 190 games, mean reward -192.806, speed 2253.39 f/s
20440: done 191 games, mean reward -190.966, speed 2741.21 f/s
20578: done 192 games, mean reward -191.098, speed 1863.16 f/s
20714: done 193 games, mean reward -190.112, speed 2246.52 f/s
20728: done 194 games, mean reward -189.482, speed 1536.90 f/s
20738: done 195 games, mean reward -192.796, speed 680.67 f/s
20747: done 196 games, mean reward -193.273, speed 2550.07 f/s
20761: done 197 games, mean reward -193.160, speed 1353.50 f/s
20906: done 198 games, mean reward -190.967, speed 2354.15 f/s
20958: done 199 games, mean reward -193.031, speed 2062.60 f/s
21029: done 200 games, mean reward -193.628, speed 1877.98 f/s
